Open,High,Low,Close,Adj Close,Volume,SMA30,SMA60,SMA90,SMA180,pred,sell signal,buy signal
54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,53.82245635986328,233292800,53.55457623799642,53.23224455515544,51.01980794270833,47.069951417711046,1,,53.82245635986328
52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,50.252376556396484,365314800,53.47238858540853,53.22953987121582,51.084297519259984,47.11881285773383,1,,50.252376556396484
51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,48.8257942199707,264654800,53.31737836201986,53.20556170145671,51.129342778523764,47.16052354176839,1,,48.8257942199707
50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,49.35380172729492,127531600,53.16866544087728,53.18497447967529,51.181300693088104,47.20620943705241,1,,49.35380172729492
51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,50.85062026977539,133697600,53.084136454264325,53.185781987508136,51.24433860778809,47.258300908406575,1,,50.85062026977539
52.494998931884766,52.529998779296875,51.6875,52.122501373291016,50.673194885253906,101450400,52.95712089538574,53.18165423075358,51.31414765252008,47.3053994708591,1,,50.673194885253906
51.38750076293945,51.502498626708984,50.5625,51.11750030517578,49.69613265991211,137463200,52.791158294677736,53.14880898793538,51.36913146972656,47.34243498908149,1,,49.69613265991211
49.75,49.962501525878906,48.4474983215332,48.54249954223633,47.19272994995117,204542000,52.52947756449382,53.057043902079265,51.38940768771701,47.36633745829264,1,,47.19272994995117
47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,46.72121810913086,187531600,52.235771052042644,52.9659782409668,51.39744550916884,47.38798109690348,1,,46.72121810913086
48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,45.40147018432617,243204000,51.87554817199707,52.85461222330729,51.3914362165663,47.406460211012096,1,,45.40147018432617
47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,46.52192306518555,185915200,51.585613377889,52.76187992095947,51.40450036790636,47.42954781850179,1,,46.52192306518555
47.625,48.74250030517578,47.3650016784668,48.38249969482422,47.03718566894531,147713200,51.34272575378418,52.67595933278402,51.414842224121095,47.454683261447485,1,,47.03718566894531
47.5,47.67499923706055,46.247501373291016,46.46500015258789,45.173004150390625,167701200,51.04189682006836,52.556264368693036,51.40366634792752,47.469662475585935,1,,45.173004150390625
44.592498779296875,45.36750030517578,43.877498626708984,44.244998931884766,43.01472473144531,271300800,50.64409777323405,52.39341278076172,51.369635899861656,47.474841838412814,1,,43.01472473144531
44.932498931884766,45.067501068115234,44.13750076293945,44.19499969482422,42.96612548828125,124496800,50.32953033447266,52.222646649678545,51.333617316352,47.477199935913085,1,,42.96612548828125
43.73500061035156,44.150001525878906,43.025001525878906,43.0724983215332,41.87483596801758,94496000,49.9940071105957,52.0204517364502,51.288289133707686,47.46943473815918,1,,41.87483596801758
43.560001373291016,43.73749923706055,42.564998626708984,43.654998779296875,42.441131591796875,179994000,49.61551780700684,51.81941973368327,51.24528410169813,47.46249143812391,1,,42.441131591796875
42.877498626708984,43.692501068115234,42.720001220703125,43.560001373291016,42.34878158569336,165549600,49.272299194335936,51.60635312398275,51.20243292914496,47.45737266540527,1,,42.34878158569336
44.182498931884766,45.3224983215332,43.73249816894531,45.23500061035156,43.977203369140625,184250000,48.944689432779946,51.41748015085856,51.17721943325466,47.46334434085422,1,,43.977203369140625
45.665000915527344,45.70000076293945,44.42499923706055,44.88750076293945,43.639366149902344,167080000,48.61356887817383,51.22899131774902,51.14452459547255,47.46715861426459,1,,43.639366149902344
45.0724983215332,45.08250045776367,44.25749969482422,44.64500045776367,43.40361785888672,158126000,48.31632957458496,51.05179163614909,51.10432951185438,47.470504697163896,1,,43.40361785888672
46.1150016784668,46.23500061035156,45.3025016784668,46.20500183105469,44.92023849487305,163210000,48.04308293660482,50.907135264078775,51.08262168036567,47.48590954674615,1,,44.92023849487305
45.23749923706055,45.59749984741211,44.067501068115234,44.17250061035156,42.94424819946289,165377200,47.69315147399902,50.74153461456299,51.047620391845705,47.490416865878636,1,,42.94424819946289
42.939998626708984,43.69499969482422,42.60499954223633,43.68000030517578,42.46544647216797,172393600,47.31046714782715,50.54567127227783,51.0101685418023,47.49756698608398,1,,42.46544647216797
43.372501373291016,43.622501373291016,42.07500076293945,42.122501373291016,40.95125198364258,169126400,46.938990656534834,50.33579336802165,50.95487331814236,47.49953734079997,1,,40.95125198364258
41.25,42.522499084472656,40.83250045776367,42.400001525878906,41.221031188964844,248104000,46.53848088582357,50.108855692545575,50.87251328362359,47.508229149712456,1,,41.221031188964844
42.915000915527344,42.9474983215332,41.75,42.157501220703125,40.98527526855469,189126800,46.158369827270505,49.88836326599121,50.77173826429579,47.505152490403916,1,,40.98527526855469
42.599998474121094,42.97999954223633,42.255001068115234,42.275001525878906,41.09951400756836,142510800,45.81484489440918,49.693833669026695,50.670623524983725,47.50862774319119,1,,41.09951400756836
42.622501373291016,43.14250183105469,42.38750076293945,42.73749923706055,41.54915237426758,127594400,45.47775001525879,49.505344772338866,50.571608479817705,47.51708545684814,1,,41.54915237426758
42.25,42.27000045776367,41.31999969482422,41.369998931884766,40.21967315673828,162814800,45.05145085652669,49.294173113505046,50.46307762993707,47.516420682271324,1,,40.21967315673828
41.36249923706055,42.087501525878906,40.682498931884766,40.98500061035156,39.84538269042969,177151600,44.585548400878906,49.07006231943766,50.35001250372993,47.5151458952162,1,,39.84538269042969
41.345001220703125,41.88249969482422,41.09749984741211,41.51750183105469,40.36308288574219,135366000,44.25590527852376,48.86414693196615,50.23832834031847,47.514463085598415,1,,40.36308288574219
41.5,41.86249923706055,39.772499084472656,40.22249984741211,39.10409164428711,196189200,43.93184852600098,48.624613444010414,50.114323976304796,47.50248487260607,1,,39.10409164428711
40.099998474121094,40.52750015258789,38.82500076293945,39.20750045776367,38.11730194091797,259092000,43.557298533121745,48.362981986999515,49.97574916415744,47.483434973822696,1,,38.11730194091797
39.21500015258789,39.540000915527344,37.407501220703125,37.682498931884766,36.63470458984375,382978400,43.083434677124025,48.08378556569417,49.81833288404677,47.46205228169759,1,,36.63470458984375
37.037498474121094,37.88750076293945,36.647499084472656,36.70750045776367,35.686824798583984,148676800,42.58388900756836,47.77050495147705,49.649065823025175,47.4331729888916,1,,35.686824798583984
37.07500076293945,39.307498931884766,36.68000030517578,39.29249954223633,38.19994354248047,234330000,42.200682703653975,47.495920499165855,49.49943355984158,47.413981162177194,1,,38.19994354248047
38.959999084472656,39.192501068115234,37.51750183105469,39.037498474121094,37.9520263671875,212468400,41.892659250895186,47.2110684076945,49.33558235168457,47.394493929545085,1,,37.9520263671875
39.375,39.630001068115234,38.63750076293945,39.057498931884766,37.971473693847656,169165600,41.60100110371908,46.91838607788086,49.17765252855089,47.372843996683756,1,,37.971473693847656
39.63249969482422,39.84000015258789,39.119998931884766,39.435001373291016,38.33848571777344,140014000,41.36556828816732,46.620558230082196,49.02493091159397,47.35244498782688,1,,38.33848571777344
38.72249984741211,39.712501525878906,38.557498931884766,39.47999954223633,38.382225036621094,148158800,41.094245020548506,46.33992919921875,48.87266828748915,47.33083301120334,1,,38.382225036621094
35.994998931884766,36.43000030517578,35.5,35.54750061035156,34.5590705871582,365248800,40.6783078511556,46.01051680246989,48.67674217224121,47.28474881913927,1,,34.5590705871582
36.13249969482422,37.13750076293945,35.95000076293945,37.064998626708984,36.03437423706055,234428400,40.3736868540446,45.707791837056476,48.495405197143555,47.247395028008356,1,,36.03437423706055
37.17499923706055,37.20750045776367,36.474998474121094,36.98249816894531,35.95417404174805,219111200,40.13833516438802,45.39121646881104,48.308386908637154,47.21632775200738,1,,35.95417404174805
37.38999938964844,37.95500183105469,37.130001068115234,37.6875,36.63956832885742,164101200,39.92744992574056,45.128490130106606,48.12424774169922,47.19852515326606,1,,36.63956832885742
37.8224983215332,38.63249969482422,37.407501220703125,38.32749938964844,37.26177215576172,180396400,39.7736811319987,44.8838441212972,47.938194868299696,47.184820323520235,1,,37.26177215576172
38.125,38.49250030517578,37.71500015258789,38.45000076293945,37.3808708190918,143122800,39.60500577290853,44.61026178995768,47.74794841342502,47.174849361843535,1,,37.3808708190918
38.220001220703125,38.42499923706055,37.877498626708984,38.0724983215332,37.013858795166016,108092800,39.427175013224286,44.34973710378011,47.54662708706326,47.16189111073812,1,,37.013858795166016
37.712501525878906,37.817501068115234,37.30500030517578,37.5,36.457279205322266,129756800,39.17651087443034,44.060600153605144,47.33715705871582,47.145079379611545,1,,36.457279205322266
37.567501068115234,38.34749984741211,37.51250076293945,38.26750183105469,37.20344161987305,114843600,38.9619800567627,43.78777446746826,47.139987564086915,47.13495087093777,1,,37.20344161987305
38.27000045776367,38.970001220703125,38.25,38.73500061035156,37.65794372558594,122278800,38.77045758565267,43.54339358011882,46.95801361931695,47.123420312669545,1,,37.65794372558594
38.54999923706055,39.415000915527344,38.314998626708984,38.96500015258789,37.88154602050781,119284800,38.53583450317383,43.289458719889325,46.78336834377713,47.10800281100803,1,,37.88154602050781
39.375,39.470001220703125,38.994998931884766,39.20500183105469,38.1148796081543,135004000,38.374855550130206,43.034003512064615,46.61930825975206,47.083903800116644,1,,38.1148796081543
39.102500915527344,39.182498931884766,38.154998779296875,38.32500076293945,37.25934600830078,121576000,38.2013188680013,42.755893007914224,46.43088713751899,47.05462438795302,1,,37.25934600830078
38.537498474121094,38.78499984741211,37.92499923706055,38.47999954223633,37.410030364990234,92522400,38.08327814737956,42.51113440195719,46.251621627807616,47.01691218482124,1,,37.410030364990234
38.52750015258789,38.619998931884766,37.935001373291016,38.17499923706055,37.11351013183594,101766000,37.9463607788086,42.24242083231608,46.05469072129991,46.97577614254422,1,,37.11351013183594
38.869998931884766,39.532501220703125,38.58000183105469,39.439998626708984,38.34334182739258,134142000,37.85829633076985,42.00833307902018,45.87834095425076,46.940283669365776,1,,38.34334182739258
38.9474983215332,39.08250045776367,38.415000915527344,39.07500076293945,37.98849105834961,104768400,37.754595565795896,41.784720230102536,45.714087634616426,46.9010700861613,1,,37.98849105834961
39.0625,39.532501220703125,38.52750015258789,38.66999816894531,37.59475326538086,166348800,37.62278226216634,41.550266138712566,45.54449060228136,46.85608933766683,1,,37.59475326538086
40.8125,41.537498474121094,40.057498931884766,41.3125,40.16377258300781,244439200,37.62091890970866,41.336184883117674,45.40308837890625,46.82634631262885,1,,40.16377258300781
41.52750015258789,42.25,41.13999938964844,41.61000061035156,40.452999114990234,162958400,37.64117279052734,41.11336059570313,45.26043247646756,46.7988000869751,1,,40.452999114990234
41.7400016784668,42.244998931884766,41.48249816894531,41.630001068115234,40.47244644165039,130672400,37.64481824239095,40.950361760457355,45.12437070210775,46.77365476820204,1,,40.47244644165039
41.852500915527344,42.915000915527344,41.81999969482422,42.8125,41.622066497802734,125982000,37.728750737508136,40.830299631754556,44.99265920850966,46.75256315867106,1,,41.622066497802734
43.21500015258789,43.77000045776367,43.087501525878906,43.54499816894531,42.33419418334961,144406400,37.86931381225586,40.7133061726888,44.8650925954183,46.73702339596218,1,,42.33419418334961
43.662498474121094,43.89250183105469,43.212501525878906,43.560001373291016,42.34878158569336,112958400,38.05978304545085,40.57160886128744,44.74245139227973,46.7224765141805,1,,42.34878158569336
43.099998474121094,43.48500061035156,42.584999084472656,42.73500061035156,41.54671859741211,126966800,38.25511283874512,40.41950092315674,44.598707580566405,46.70170374976264,1,,41.54671859741211
42.247501373291016,42.665000915527344,42.10499954223633,42.602500915527344,41.59553909301758,95280000,38.368299357096355,40.284491030375165,44.45338011847602,46.68183241950141,1,,41.59553909301758
42.76250076293945,42.8025016784668,42.3125,42.35749816894531,41.356327056884766,83973600,38.48177604675293,40.18721764882405,44.301304287380646,46.65902309417724,1,,41.356327056884766
42.525001525878906,42.75,42.42499923706055,42.72249984741211,41.71270751953125,89134000,38.60648384094238,40.10374247233073,44.14775199890137,46.63847524854872,1,,41.71270751953125
42.84749984741211,43.119998931884766,42.47999954223633,42.54499816894531,41.53940200805664,89960800,38.71318105061849,40.039374669392906,43.98476583692763,46.61638802422418,1,,41.53940200805664
42.4275016784668,42.814998626708984,42.345001220703125,42.70000076293945,41.690738677978516,87342800,38.82346483866374,39.95885492960612,43.834441079033745,46.59605337778727,1,,41.690738677978516
42.8125,42.92499923706055,42.4375,42.60499954223633,41.59798049926758,98507200,39.058095169067386,39.86820151011149,43.69304292466905,46.57573971218533,1,,41.59798049926758
42.4275016784668,42.86000061035156,42.372501373291016,42.73249816894531,41.72246551513672,75891200,39.24769821166992,39.81069253285726,43.55442729526096,46.556962415907115,1,,41.72246551513672
42.79750061035156,43.33000183105469,42.747501373291016,43.00749969482422,41.990962982177734,104457600,39.44892450968425,39.793629837036136,43.41045248243544,46.535157987806535,1,,41.990962982177734
42.95000076293945,43.092498779296875,42.57500076293945,42.76499938964844,41.75419616699219,68998800,39.619412104288735,39.77343101501465,43.29213078816732,46.50990626017253,1,,41.75419616699219
42.89500045776367,43.25,42.845001220703125,43.24250030517578,42.22040939331055,75652800,39.78470001220703,39.77919057210286,43.18412941826715,46.48526005215115,1,,42.22040939331055
43.540000915527344,43.967498779296875,43.48749923706055,43.557498931884766,42.52796173095703,87493600,39.95626970926921,39.78063774108887,43.05893109639486,46.461424107021756,1,,42.52796173095703
43.4275016784668,43.82500076293945,43.29249954223633,43.58250045776367,42.55237579345703,68280800,40.14088694254557,39.78403097788493,42.94678705003526,46.43842105865478,1,,42.55237579345703
43.3025016784668,43.75,43.182498931884766,43.717498779296875,42.684181213378906,111341600,40.348450342814125,39.76248060862223,42.82321688334147,46.41851020389133,1,,42.684181213378906
43.58000183105469,43.727500915527344,43.22999954223633,43.287498474121094,42.26434326171875,112861600,40.517147064208984,39.73956356048584,42.6975653330485,46.396897146436906,1,,42.26434326171875
43.56999969482422,43.787498474121094,43.22249984741211,43.74250030517578,42.708587646484375,103544800,40.68550186157226,39.72797972361247,42.59076300726996,46.376344193352594,1,,42.708587646484375
43.92250061035156,44.4375,43.49250030517578,43.962501525878906,42.923397064208984,109744800,40.85356356302897,39.6946990331014,42.47749366760254,46.35910318162706,1,,42.923397064208984
43.98500061035156,44.0,43.6349983215332,43.88249969482422,42.845279693603516,78949600,41.01124356587728,39.69304955800374,42.359750196668834,46.34129407670763,1,,42.845279693603516
43.66749954223633,43.872501373291016,43.48500061035156,43.630001068115234,42.598751068115234,83241600,41.18922373453776,39.69527130126953,42.233669916788735,46.32474348280165,1,,42.598751068115234
43.467498779296875,43.61000061035156,43.005001068115234,43.125,42.10568618774414,99185600,41.34574559529622,39.71451187133789,42.12267146640354,46.305587747361926,1,,42.10568618774414
42.58000183105469,43.26750183105469,42.375,43.227500915527344,42.20576858520508,95997600,41.51548754374186,39.730924161275226,42.00010973612468,46.29107767740886,1,,42.20576858520508
43.872501373291016,44.779998779296875,43.837501525878906,44.724998474121094,43.667869567871094,128044000,41.692971801757814,39.775634066263834,41.90321265326606,46.28360424041748,1,,43.667869567871094
45.0,45.66749954223633,44.842498779296875,45.227500915527344,44.15849304199219,129870400,41.898638534545896,39.826617050170896,41.822692998250325,46.280251057942706,1,,44.15849304199219
45.5625,45.82500076293945,45.22999954223633,45.4275016784668,44.353763580322266,124130000,42.12393887837728,39.87336057027181,41.74149038526747,46.27870676252577,1,,44.353763580322266
45.974998474121094,46.025001525878906,45.63999938964844,45.932498931884766,44.846824645996094,94318000,42.28004061381022,39.95047976175944,41.65080346001519,46.28358908759223,1,,44.846824645996094
46.212501525878906,46.83250045776367,45.935001373291016,46.529998779296875,45.430206298828125,156171600,42.44594751993815,40.04356015523275,41.5575562371148,46.28868208991157,1,,45.430206298828125
46.45000076293945,47.09749984741211,46.4474983215332,47.005001068115234,45.893978118896484,104879200,42.62666524251302,40.135741742451984,41.50912958780925,46.296713553534616,1,,45.893978118896484
47.087501525878906,47.247501373291016,46.47999954223633,46.63249969482422,45.53028106689453,126585600,42.75693906148275,40.242844899495445,41.472512774997284,46.300927776760524,1,,45.53028106689453
46.557498931884766,47.372501373291016,46.182498931884766,47.040000915527344,45.92815399169922,124140800,42.87673772176107,40.373025767008464,41.43445002237956,46.307875357733835,1,,45.92815399169922
47.505001068115234,49.08250045776367,47.45249938964844,48.772499084472656,47.61969757080078,204136800,43.05243492126465,40.556108983357746,41.39855088127984,46.32144474453396,1,,47.61969757080078
48.834999084472656,49.42250061035156,47.69499969482422,47.76250076293945,46.63357925415039,169630800,43.22199694315592,40.73855489095052,41.35366626315647,46.33390695783827,1,,46.63357925415039
47.877498626708984,47.994998931884766,46.650001525878906,47.185001373291016,46.069725036621094,175381200,43.37113647460937,40.86971791585287,41.3133728451199,46.341252157423234,1,,46.069725036621094
47.915000915527344,48.220001220703125,46.14500045776367,46.6974983215332,45.593746185302734,199202000,43.512383778889976,40.997079912821455,41.29560635884603,46.34250702328152,1,,45.593746185302734
47.1875,47.439998626708984,46.63750076293945,47.11750030517578,46.00381851196289,119393600,43.65542081197103,41.13095232645671,41.287635252210826,46.34254038068983,1,,46.00381851196289
47.23749923706055,47.38999938964844,46.88249969482422,47.18000030517578,46.06484603881836,83121600,43.80626894632975,41.25972499847412,41.29500609503852,46.34322115580241,1,,46.06484603881836
47.45750045776367,47.52000045776367,47.1349983215332,47.48749923706055,46.36507797241211,94256000,43.962080256144205,41.39277254740397,41.29326337178548,46.34888186984592,1,,46.36507797241211
47.90999984741211,47.91999816894531,47.095001220703125,47.810001373291016,46.679954528808594,111448000,44.13147939046224,41.59478727976481,41.28929413689507,46.352068180508084,1,,46.679954528808594
47.772499084472656,48.6150016784668,47.76250076293945,48.505001068115234,47.358524322509766,91062800,44.31934801737467,41.783523114522296,41.31357769436306,46.358622021145294,1,,47.358524322509766
48.3125,49.125,48.287498474121094,48.837501525878906,47.68317413330078,93087200,44.50908838907878,41.97900644938151,41.36544935438368,46.36754262712267,1,,47.68317413330078
48.6974983215332,49.092498779296875,48.28499984741211,48.92250061035156,47.76615524291992,76457200,44.70948702494304,42.164449564615886,41.41878301832411,46.376200167338055,1,,47.76615524291992
49.11249923706055,49.275001525878906,48.98249816894531,49.25,48.08591842651367,74106400,44.90500399271647,42.34485200246175,41.48779504564073,46.38804208967421,1,,48.08591842651367
49.10499954223633,50.057498931884766,49.084999084472656,50.025001525878906,48.84260177612305,103526800,45.115491994222005,42.5358808517456,41.55892249213325,46.40210329691569,1,,48.84260177612305
50.08000183105469,50.712501525878906,49.807498931884766,49.875,48.69614028930664,143072800,45.32028414408366,42.73058554331462,41.62944869995117,46.415940814548065,1,,48.69614028930664
49.66999816894531,50.185001373291016,49.54499816894531,50.154998779296875,48.96952438354492,86781200,45.52979558308919,42.93912296295166,41.68491893344455,46.43106918334961,1,,48.96952438354492
50.212501525878906,50.25,49.61000061035156,49.73749923706055,48.561885833740234,83603200,45.73971366882324,43.12843036651611,41.73961359659831,46.442069096035425,1,,48.561885833740234
49.79999923706055,50.03499984741211,49.0525016784668,49.717498779296875,48.542362213134766,111042800,45.934172821044925,43.309837341308594,41.79671075608995,46.45052013397217,1,,48.542362213134766
49.64500045776367,49.962501525878906,49.502498626708984,49.807498931884766,48.63024139404297,70146400,46.12440096537272,43.48898226420085,41.83793301052518,46.46027734544542,1,,48.63024139404297
49.8650016784668,50.342498779296875,49.63999938964844,49.8125,48.6351203918457,102785600,46.31739565531413,43.664319610595705,41.90116492377387,46.47439265780979,1,,48.6351203918457
49.8849983215332,50.845001220703125,49.65250015258789,50.782501220703125,49.58218765258789,115627200,46.55017687479655,43.869700304667155,41.98023982577854,46.49520418379042,1,,49.58218765258789
50.779998779296875,51.037498474121094,50.630001068115234,50.96500015258789,49.760379791259766,96783200,46.80533332824707,44.07553946177165,42.07811902364095,46.51649617089166,1,,49.760379791259766
50.70750045776367,51.23500061035156,50.584999084472656,51.13249969482422,49.92392349243164,77758000,47.062605158487955,44.28904635111491,42.1748178270128,46.523665555318196,1,,49.92392349243164
51.10749816894531,51.9375,50.974998474121094,51.869998931884766,50.64398956298828,93292000,47.29514249165853,44.49405714670817,42.282136874728735,46.52693756951226,1,,50.64398956298828
51.84000015258789,52.119998931884766,51.76250076293945,51.790000915527344,50.56588363647461,70162400,47.50872217814128,44.70368035634359,42.387318759494356,46.528971142239044,1,,50.56588363647461
51.70750045776367,51.939998626708984,51.279998779296875,51.31999969482422,50.106990814208984,74172800,47.700496419270834,44.912217648824054,42.48240585327149,46.5270071665446,1,,50.106990814208984
51.224998474121094,51.25,50.529998779296875,51.07500076293945,49.86777877807617,74596400,47.86786155700683,45.07395108540853,42.589607026841904,46.52634232838948,1,,49.86777877807617
51.099998474121094,51.49250030517578,50.96500015258789,51.15250015258789,49.943450927734375,88818800,48.018303044637044,45.2321252822876,42.70180778503418,46.52591014438205,1,,49.943450927734375
50.76499938964844,50.849998474121094,49.77750015258789,50.16749954223633,48.981727600097656,186139600,48.12122802734375,45.37394663492839,42.79757050408257,46.51794942220052,1,,48.981727600097656
52.470001220703125,53.82749938964844,52.307498931884766,52.630001068115234,51.38602828979492,259309200,48.31641960144043,45.53667933146159,42.93403646681044,46.524180221557614,1,,51.38602828979492
52.459999084472656,53.162498474121094,52.032501220703125,52.287498474121094,51.05161666870117,127985200,48.48720169067383,45.68196970621745,43.077751074896916,46.52675011952718,1,,51.05161666870117
52.72249984741211,52.959999084472656,52.557498931884766,52.9375,51.68626022338867,83569600,48.62275377909342,45.83759435017904,43.24499058193631,46.53166173299154,1,,51.68626022338867
51.0724983215332,52.209999084472656,50.875,52.119998931884766,50.88808059692383,129772400,48.764570490519205,45.99328371683757,43.413893424140085,46.53147962358263,1,,50.88808059692383
51.470001220703125,51.85499954223633,50.20750045776367,50.71500015258789,49.51628494262695,155054800,48.8794558207194,46.125296147664386,43.539630550808376,46.51953205532498,1,,49.51628494262695
50.474998474121094,51.334999084472656,50.4375,50.724998474121094,49.526058197021484,105358000,49.01053288777669,46.26145833333333,43.6682309044732,46.501906628078885,1,,49.526058197021484
50.099998474121094,50.41999816894531,49.165000915527344,50.18000030517578,48.99393844604492,139634400,49.11020355224609,46.38281218210856,43.790702735053166,46.48417763180203,1,,48.99393844604492
49.35499954223633,49.712501525878906,48.192501068115234,49.29499816894531,48.31520080566406,164834800,49.185215377807616,46.49574216206869,43.90155512491862,46.46324301825629,1,,48.31520080566406
